Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Aporte nacional,Recursos propios,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad
Conservación de la biodiversidad y sus servicios ecosistémicos,Intersubsectorial ambiente,Formulación administración de  los recursos fonam para el uso sostenible y protección de las especies cites  nacional,,,413160000.0,413160000.0,3204,C. inversion,Fondo nacional ambiental,32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Fortalecimiento de la gestión y dirección del sector ambiente y desarrollo sostenible,Intersubsectorial ambiente,"Fortalecimiento de la gestión tecnológica que apoya los procesos de licenciamiento, permisos y trámites ambientales.  nacional",,,11430833979.0524,11430833979.0524,3204,C. inversion,Fondo nacional ambiental,32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Fortalecimiento de la gestión y dirección del sector ambiente y desarrollo sostenible,Intersubsectorial ambiente,Fortalecimiento de la capacidad administrativa de parques nacionales naturales para el cumplimiento de su objeto misional  nacional,,,1379224573.518,1379224573.518,3204,C. inversion,Fondo nacional ambiental,32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Fortalecimiento de la gestión y dirección del sector ambiente y desarrollo sostenible,Intersubsectorial ambiente,Fortalecimiento de la gestion institucional de la autoridad nacional de licencias ambientales. nacional,,,1127626757.6992,1127626757.6992,3204,C. inversion,Fondo nacional ambiental,32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Salario,,1774387234.3999999,,1774387234.3999999,3208,A. funcionamiento,Corporación autónoma regional de los valles del sinú y san jorge (cvs),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,667579796.4,,667579796.4,3208,A. funcionamiento,Corporación autónoma regional de los valles del sinú y san jorge (cvs),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,300393486.8,,300393486.8,3208,A. funcionamiento,Corporación autónoma regional de los valles del sinú y san jorge (cvs),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,863699962.4,,863699962.4,3208,A. funcionamiento,Corporación autónoma regional de los valles del sinú y san jorge (cvs),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),14124563.2,,14124563.2,3208,A. funcionamiento,Corporación autónoma regional de los valles del sinú y san jorge (cvs),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,302090197.2,,302090197.2,3208,A. funcionamiento,Corporación autónoma regional de los valles del sinú y san jorge (cvs),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,10185771.2,,10185771.2,3208,A. funcionamiento,Corporación autónoma regional de los valles del sinú y san jorge (cvs),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Salario,,4546213578.1348,,4546213578.1348,3209,A. funcionamiento,Corporación autónoma regional del quindío (crq),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1140378667.0364,,1140378667.0364,3209,A. funcionamiento,Corporación autónoma regional del quindío (crq),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,127825401.9328,,127825401.9328,3209,A. funcionamiento,Corporación autónoma regional del quindío (crq),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,328520042.4,,328520042.4,3209,A. funcionamiento,Corporación autónoma regional del quindío (crq),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),378052954.708,,378052954.708,3209,A. funcionamiento,Corporación autónoma regional del quindío (crq),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,3882478.292,,3882478.292,3209,A. funcionamiento,Corporación autónoma regional del quindío (crq),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,15108940.3124,,15108940.3124,3209,A. funcionamiento,Corporación autónoma regional del quindío (crq),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Salario,,3141914379.3048,,3141914379.3048,3210,A. funcionamiento,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,868729798.4068,,868729798.4068,3210,A. funcionamiento,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,543347529.9252,,543347529.9252,3210,A. funcionamiento,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,88588390.0,,88588390.0,3210,A. funcionamiento,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,25075107.332,,25075107.332,3210,A. funcionamiento,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Fortalecimiento del desempeño ambiental de los sectores productivos,Intersubsectorial ambiente,Implementación del ecoturismo como estrategia de conservación y desarrollo sostenible en el pnr serranía el peligro  en el marco  del programa regional de negocios verdes en los municipios de moniquirá y arcabuco del departamento de   boyacá,,688600000.0,,688600000.0,3210,C. inversion,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Conservación de la biodiversidad y sus servicios ecosistémicos,Intersubsectorial ambiente,"Implementación del programa “bosque de paz” en los municipios de junín, gachalá y medina, jurisdicción de corpoguavio  cundinamarca",,413160000.0,,413160000.0,3210,C. inversion,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Conservación de la biodiversidad y sus servicios ecosistémicos,Intersubsectorial ambiente,"Restauración ambiental en zonas de recarga hídrica de cuencas y microcuencas priorizadas en el departamento del guaviare, municipios de   san josé del guaviare, el retorno, calamar",,1790360000.0,,1790360000.0,3210,C. inversion,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gestión integral del recurso hídrico,Intersubsectorial ambiente,Formulación plan de ordenación y manejo ambiental de la cuenca hidrográfica directos caribe golfo de morrosquillo (fase 3)  sucre,,1069246895.7588,,1069246895.7588,3210,C. inversion,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gestión integral de mares, costas y recursos acuáticos",Intersubsectorial ambiente,Implementación de acciones para el manejo integrado de la zona costera en el departamento de   antioquia,,1239480000.0,,1239480000.0,3210,C. inversion,Corporación para el desarrollo sostenible del urabá (corpourabá),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Salario,,3358964633.2,,3358964633.2,3211,A. funcionamiento,Corporación autónoma regional de caldas (corpocaldas),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1018444908.8,,1018444908.8,3211,A. funcionamiento,Corporación autónoma regional de caldas (corpocaldas),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,309076732.8,,309076732.8,3211,A. funcionamiento,Corporación autónoma regional de caldas (corpocaldas),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,49402918.4,,49402918.4,3211,A. funcionamiento,Corporación autónoma regional de caldas (corpocaldas),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,12773530.0,,12773530.0,3211,A. funcionamiento,Corporación autónoma regional de caldas (corpocaldas),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Salario,,1950115200.0,,1950115200.0,3212,A. funcionamiento,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,489863093.4032,,489863093.4032,3212,A. funcionamiento,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,48202000.0,,48202000.0,3212,A. funcionamiento,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,98534376.90799999,,98534376.90799999,3212,A. funcionamiento,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,29242707.34,,29242707.34,3212,A. funcionamiento,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Fortalecimiento del desempeño ambiental de los sectores productivos,Intersubsectorial ambiente,"Desarrollo de alternativas para el fomento de la productividad sostenible y los negocios verdes en los municipios de medina, ubalá b y fómeque de la jurisdicción de corpoguavio –  cundinamarca",,2339904650.3536,,2339904650.3536,3212,C. inversion,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Conservación de la biodiversidad y sus servicios ecosistémicos,Intersubsectorial ambiente,Mantenimiento a las áreas en proceso de restauración de bosque en las zonas de recarga de acuíferos en la jurisdicción de carsucre  sucre,,1582347223.0939999,,1582347223.0939999,3212,C. inversion,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gestión integral del recurso hídrico,Intersubsectorial ambiente,Formulación del plan de ordenación y manejo de la cuenca 2802-03 del río chiriaimo y manaure en el departamento del  cesar,,688600000.0,,688600000.0,3212,C. inversion,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
Gastos de personal,Planta de personal permanente,Salario,,1503489549.87,,1503489549.87,3213,A. funcionamiento,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),32.0,Ambiente y desarrollo sostenible,Gestion general,320401
