,Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Aporte nacional,Recursos propios,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Año,Apropiación en precios corrientes (cifras en miles en millones de pesos)
5019,Calidad y fomento de la educación superior,Intersubsectorial educación,"Fortalecimiento a los procesos de investigación e innovación en el instituto tolimense de formación técnica profesional ""itfip"" en el municipio de el espinal tolima",2. seguridad humana y justicia social / k. educación superior como un derecho,140000000,,140000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"0,14"
5020,Calidad y fomento de la educación superior,Intersubsectorial educación,"Fortalecimiento a los procesos de investigación e innovación en el instituto tolimense de formación técnica profesional ""itfip"" en el municipio de el espinal tolima",2. seguridad humana y justicia social / k. educación superior como un derecho,,360000000,360000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"0,36"
5021,Calidad y fomento de la educación superior,Intersubsectorial educación,"Construcción  y mejoramiento de escenarios académicos deportivos, formativos y competitivos en el instituto tolimense de formación técnica profesional ""itfip"" municipio   espinal",2. seguridad humana y justicia social / k. educación superior como un derecho,627000000,,627000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"0,63"
5022,Calidad y fomento de la educación superior,Intersubsectorial educación,"Construcción  y mejoramiento de escenarios académicos deportivos, formativos y competitivos en el instituto tolimense de formación técnica profesional ""itfip"" municipio   espinal",2. seguridad humana y justicia social / k. educación superior como un derecho,,1373000000,1373000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"1,37"
5023,Calidad y fomento de la educación superior,Intersubsectorial educación,"Fortalecimiento  de los programas de bienestar universitario y gestión académica en el instituto tolimense de formación técnica profesional ""itfip""  espinal",2. seguridad humana y justicia social / k. educación superior como un derecho,250000000,,250000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"0,25"
5024,Calidad y fomento de la educación superior,Intersubsectorial educación,"Fortalecimiento  de los programas de bienestar universitario y gestión académica en el instituto tolimense de formación técnica profesional ""itfip""  espinal",2. seguridad humana y justicia social / k. educación superior como un derecho,,1000000000,1000000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,1
5025,Calidad y fomento de la educación superior,Intersubsectorial educación,"Dotación y mejoramiento de la infraestructura tecnológica, los recursos educativos y biblioteca y los laboratorios académicos del instituto de tolimense formación técnica profesional ""itfip"" de el espinal   tolima",2. seguridad humana y justicia social / k. educación superior como un derecho,200000000,,200000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"0,2"
5026,Calidad y fomento de la educación superior,Intersubsectorial educación,"Dotación y mejoramiento de la infraestructura tecnológica, los recursos educativos y biblioteca y los laboratorios académicos del instituto de tolimense formación técnica profesional ""itfip"" de el espinal   tolima",2. seguridad humana y justicia social / k. educación superior como un derecho,,491309884,491309884.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"0,49"
5027,Calidad y fomento de la educación superior,Intersubsectorial educación,"Dotación y mejoramiento de la infraestructura tecnológica, los recursos educativos y biblioteca y los laboratorios académicos del instituto de tolimense formación técnica profesional ""itfip"" de el espinal   tolima",2. seguridad humana y justicia social / k. educación superior como un derecho,,508690116,508690116.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"0,51"
5028,Calidad y fomento de la educación superior,Intersubsectorial educación,"Construcción remodelación y adecuación de la infraestructura física del campus del instituto tolimense de formación técnica profesional ""itfip"" de  espinal",2. seguridad humana y justicia social / k. educación superior como un derecho,1400000000,,1400000000.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"1,4"
5029,Calidad y fomento de la educación superior,Intersubsectorial educación,"Construcción remodelación y adecuación de la infraestructura física del campus del instituto tolimense de formación técnica profesional ""itfip"" de  espinal",2. seguridad humana y justicia social / k. educación superior como un derecho,,1792290121,1792290121.0,2241,Inversión,Instituto tolimense de formación técnica profesional,22,Educación,2024,"1,79"
5030,Gastos de personal,Planta de personal permanente,Salario,,3483013583,,3483013583.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"3,48"
5031,Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1175126835,,1175126835.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"1,18"
5032,Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,246099830,,246099830.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"0,25"
5033,Gastos de personal,Personal supernumerario y planta temporal,Salario,,5149514,2276779296,2281928810.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"2,28"
5034,Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,,506579738,506579738.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"0,51"
5035,Adquisición de bienes  y servicios,,,,673575642,891415062,1564990704.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"1,56"
5036,Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,2484755275,584004184,3068759459.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"3,07"
5037,Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Transferencias bienestar universitario (ley 30 de 1992),,148585967,148585967.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"0,15"
5038,Gastos de comercialización y producción,,,,,365660749,365660749.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"0,37"
5039,"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,34950400,,34950400.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"0,03"
5040,"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución de valorización municipal,,,75992004,75992004.0,2242,Funcionamiento,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"0,08"
5041,Calidad y fomento de la educación superior,Intersubsectorial educación,Fortalecimiento de las capacidades de investigación en la comunidad académica de intenalco educación superior  cali,2. seguridad humana y justicia social / k. educación superior como un derecho,,220000000,220000000.0,2242,Inversión,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"0,22"
5042,Calidad y fomento de la educación superior,Intersubsectorial educación,Fortalecimiento de la gestión institucional y condiciones de calidad de programas académicos  cali,2. seguridad humana y justicia social / k. educación superior como un derecho,6152395223,,6152395223.0,2242,Inversión,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"6,15"
5043,Calidad y fomento de la educación superior,Intersubsectorial educación,Fortalecimiento de la gestión institucional y condiciones de calidad de programas académicos  cali,2. seguridad humana y justicia social / k. educación superior como un derecho,,1247604777,1247604777.0,2242,Inversión,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",22,Educación,2024,"1,25"
5044,Gastos de personal,Planta de personal permanente,Salario,,6322525553,,6322525553.0,2246,Funcionamiento,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"6,32"
5045,Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,2293583644,,2293583644.0,2246,Funcionamiento,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"2,29"
5046,Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1007202216,,1007202216.0,2246,Funcionamiento,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"1,01"
5047,Adquisición de bienes  y servicios,,,,3088245322,,3088245322.0,2246,Funcionamiento,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"3,09"
5048,Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),49000000,,49000000.0,2246,Funcionamiento,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"0,05"
5049,"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,3057067800,,3057067800.0,2246,Funcionamiento,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"3,06"
5050,"Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media",Intersubsectorial educación,Fortalecimiento de los sistemas de información para la gestión del programa de alimentación escolar pae  nacional,"2. seguridad humana y justicia social / j. por un programa de alimentación escolar (pae) más equitativo, que contribuya al bienestar y la seguridad alimentaria",7105197823,,7105197823.0,2246,Inversión,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"7,11"
5051,"Calidad, cobertura y fortalecimiento de la educación inicial, prescolar, básica y media",Intersubsectorial educación,Fortalecimiento de los sistemas de información para la gestión del programa de alimentación escolar pae  nacional,"2. seguridad humana y justicia social / j. por un programa de alimentación escolar (pae) más equitativo, que contribuya al bienestar y la seguridad alimentaria",2068323280,,2068323280.0,2246,Inversión,Unidad administrativa especial de alimentación escolar,22,Educación,2024,"2,07"
