Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Año,Apropiación en precios constantes (2025)
Gastos de personal,Planta de personal permanente,Salario,,4264000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,4264000000.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1462000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,1462000000.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,573000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,573000000.0
Adquisición de bienes  y servicios,,,,2849000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,2849000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),71000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,71000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),33000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,33000000.0
Gastos de comercialización y producción,,,,16431000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,16431000000.0
Disminución de pasivos,Cesantías,,,200000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,200000000.0
Disminución de pasivos,Depósito en prenda,,,5600000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,5600000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,4100000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,4100000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,136000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,136000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Contribución de valorización municipal,,246000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,246000000.0
"Gastos por tributos, multas, sanciones e intereses de mora","Multas, sanciones e intereses de mora",,,53000000.0,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2025,53000000.0
Servicio de la deuda pública interna,Fondo de contingencias,Aportes al fondo de contingencias,,24000000.0,1507,Deuda,Instituto casas fiscales del ejército,15,Defensa y policía,2025,24000000.0
Inversión,,,,26500000000.0,1507,Inversión,Instituto casas fiscales del ejército,15,Defensa y policía,2025,26500000000.0
Gastos de personal,Planta de personal permanente,Salario,,13103481415.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,13103481415.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,4893028514.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,4893028514.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1776375973.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,1776375973.0
Adquisición de bienes  y servicios,,,,6068234032.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,6068234032.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Fondo nacional de emergencias,10847091903.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,10847091903.0
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Fondo nacional de emergencias,3000000000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,3000000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),1903760000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,1903760000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),30740000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,30740000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),1223240000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,1223240000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),82680000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,82680000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Auxilios funerarios (otras prestaciones de jubilación),28620000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,28620000.0
Transferencias corrientes,Sentencias y conciliaciones,,,636000000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,636000000.0
Disminución de pasivos,Cesantías,,,175000000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,175000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,159000000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,159000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,120840000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,120840000.0
"Gastos por tributos, multas, sanciones e intereses de mora","Multas, sanciones e intereses de mora",,,8480000.0,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,8480000.0
Inversión,,,,8520613717.0,1508,Inversión,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2025,8520613717.0
Gastos de personal,Planta de personal permanente,Salario,,13617503000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,13617503000.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,4724485000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,4724485000.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1250238000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,1250238000.0
Adquisición de bienes  y servicios,,,,2489940000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,2489940000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),2671200000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,2671200000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),58300000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,58300000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),1002760000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,1002760000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),36040000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,36040000.0
Transferencias corrientes,Sentencias y conciliaciones,,,10787620000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,10787620000.0
Gastos de comercialización y producción,,,,18996260000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,18996260000.0
Disminución de pasivos,Cesantías,,,424000000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,424000000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,1015480000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,1015480000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,21200000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,21200000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,201400000.0,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2025,201400000.0
Gastos de personal,Planta de personal permanente,Salario,,5527368000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,5527368000.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1974772800.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,1974772800.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,694108800.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,694108800.0
Gastos de personal,Personal supernumerario y planta temporal,Salario,,14414400.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,14414400.0
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,7761600.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,7761600.0
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,3326400.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,3326400.0
Adquisición de bienes  y servicios,,,,9720110000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,9720110000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),60000000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,60000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),2361000000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,2361000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),1600000000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,1600000000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),100700000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,100700000.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Asignaciónes de retiro (no de pensiones),6231372377222.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,6231372377222.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Asignaciónes de retiro (no de pensiones),374436329197.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,374436329197.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Aporte previsión social servicios médicos (otras prestaciones de jubilación),488715806292.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,488715806292.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,"Bienestar social afiliados de la caja de retiro de las fuerzas militares y la caja de sueldos de retiro de la policía nacional, decretos 2002 y 2003 de 1984 (no de pensiones)",1466720000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,1466720000.0
Transferencias corrientes,Sentencias y conciliaciones,,,43000000000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,43000000000.0
Transferencias corrientes,Sentencias y conciliaciones,,,5000000000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,5000000000.0
Gastos de comercialización y producción,,,,1523640000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,1523640000.0
Adquisición de activos financieros,Concesión de préstamos,A personas naturales,Fondo de préstamos,2500000000.0,1511,Funcionamiento,Caja de sueldos de retiro de la policía nacional,15,Defensa y policía,2025,2500000000.0
